first_name,last_name,price,above_100
Jason,Chang,44.35362764,
Laura,Gray,55.50345352,
Wanda,Long,114.31798220,true
Sylvia,Koch,140.35064930,true
Melissa,Higgins,62.36313364,
Eric,Glover,38.36237335,
Daniel,Cisneros,108.59139810,true
Emily,Graham,101.03356500,true
Sherri,Smith,67.86065479,
William,Smith,167.36958220,true
Terri,Aguirre,54.24212960,
Natalie,Haney,137.41582770,true
Casey,Holder,69.05125997,
Lisa,Duran,56.08847638,
David,Smith,80.85434702,
Emily,Andrews,30.55093486,
Kyle,Harvey,271.12395080,true
Laura,Wu,79.61965825,
Elijah,Johnson,136.99646160,true
Brittany,Montgomery,288.82865580,true
Aaron,Mccarthy,84.39861828,
Sarah,Harris,144.86569980,true
Jacqueline,Johnston,141.27794530,true
Tina,Wood,191.49258290,true
Karen,Duncan,4.24797636,
Victor,Owens,158.47375090,true
Nathan,Warren,117.11774610,true
Kenneth,Brown,75.67015829,
Jill,Cain,3.86708951,
Kimberly,Koch,116.89895850,true
Allison,Obrien,44.59520215,
Robert,Martinez,227.92119810,true
Peter,Wilson,231.06582530,true
Kelsey,Wiley,176.11166680,true
Eric,Murray,103.21788910,true
John,Rogers,144.64054910,true
Luke,Estrada,85.78863405,
Robert,Clark,80.21717500,
Kimberly,Koch,165.42219240,true
Laura,Bailey,45.79462845,
Allison,Frye,58.02567556,
Krystal,Owens,273.31931560,true
Denise,Ferguson,220.67397390,true
Crystal,Alexander,207.33727500,true
Henry,Cummings,105.08483830,true
Lori,Morgan,241.78283540,true
Donald,Barton,271.30829670,true
Janet,Collins,248.90429090,true
Austin,Rosales,145.33091410,true
Kathy,White,3.68733170,
Kimberly,Preston,148.06093040,true
John,Hudson,225.93863290,true
Don,Ryan,2.66512582,
Sarah,Morgan,130.90603720,true
Samuel,Patel,129.02235820,true
Robert,Wilson,183.34079500,true
Megan,Aguilar,118.46505240,true
Jonathan,Green,10.23139816,
Jacob,Tate,278.18878950,true
Trevor,Brown,18.32777864,
Kristine,Barker,52.82568247,
Cameron,Brown,95.90174022,
Lauren,Taylor,77.35902673,
Brandon,Murphy,7.58919888,
Paul,Ward,181.53170810,true
Cynthia,Ward,100.60607940,true
Kristin,Lawson,160.20544760,true
Stephen,Roberts,187.55864690,true
Victor,Rivera,120.59420520,true
James,Castaneda,83.44662013,
Ryan,Olsen,201.60039090,true
Alejandra,Jones,94.58154942,
Cheyenne,Miranda,78.16768739,
Courtney,Maxwell,35.61603968,
Lindsay,Acosta,205.95360240,true
Michael,Middleton,79.02391220,
Katrina,Perry,232.04251790,true
Bailey,Johnson,217.00599820,true
Robert,Ortiz,69.74793996,
Glenda,Woods,99.96543798,
Doris,Meyer,135.15512820,true
Connie,Harper,154.19095990,true
Tyler,Parker,267.85556590,true
Julie,Hernandez,33.97775309,
Nicole,Kim,73.20786800,
John,Benitez,38.03232575,
Dustin,Thomas,127.93536910,true
Sheri,Carter,161.76228900,true
Ryan,Davis,201.33101350,true
Shelby,Kaufman,269.88862550,true
Debbie,Burns,0.84153472,
Kyle,Morales,9.36094002,
Nicole,Johnson,69.70300030,
Gabriel,Preston,51.92882688,
Casey,Johnston,8.57150715,
Sean,Adams,99.81380176,
Joel,Lee,155.41729570,true
Mark,Williams,258.84734720,true
Joseph,Bartlett,52.82709700,
Debra,Wilson,286.25630510,true
Megan,Sullivan,143.10943660,true
Jake,Davis,158.29917620,true
Timothy,Russell,181.01043690,true
Steven,Hodges,193.68248260,true
Meagan,Robinson,269.55379950,true
Brandon,Orozco,291.40754480,true
Scott,Sandoval,195.72956840,true
Jeremy,Hunter,109.78432030,true
Monica,Lloyd,237.58248750,true
Ryan,Scott,296.47665220,true
Kari,Nguyen,274.69065140,true
Heidi,Brown,139.52693060,true
Rebecca,Castillo,126.23076820,true
Terri,Cox,245.82647780,true
Timothy,Smith,281.11501210,true
Molly,Coleman,260.94605530,true
Katherine,Brown,37.77886047,
Kyle,Dalton,273.94800700,true
Haley,Oconnor,92.60559755,
Janet,Tate,296.91350300,true
Timothy,Collins,104.66308310,true
Michael,Marks,283.13837960,true
Maria,Day,23.79444449,
Jason,Trujillo,299.45622650,true
Kristin,Parker,135.39589030,true
Megan,Livingston,242.87853860,true
Joshua,Ellis,84.82707931,
Ann,Fuentes,87.78803420,
Briana,Vega,47.10642162,
Kathryn,Jackson,132.66595500,true
Mary,Galloway,246.88167790,true
Lorraine,Lee,19.20535363,
Brittany,Hill,82.14373559,
Laura,Benjamin,232.08572790,true
Jennifer,Collier,5.02818291,
Lisa,Ramirez,77.96112244,
Angel,Hill,90.06437631,
Connor,Rivas,49.17997230,
Ashley,Carter,242.17680170,true
William,Gay,159.91302400,true
Joshua,Sanchez,232.94036940,true
Nicole,Moon,129.83928630,true
Kayla,Wilson,147.08693190,true
Brett,Brown,235.32396910,true
Thomas,Williams,289.12383370,true
Kristin,Rosales,193.91275300,true
Jennifer,Cruz,227.78989240,true
Amanda,Chandler,39.84244261,
Taylor,Lopez,294.73808480,true
Tyler,Jones,25.07404212,
Derek,Walker,264.18158610,true
Lauren,Chase,115.83953500,true
Dean,Rice,162.12244410,true
Brenda,Boyer,284.01919950,true
Melissa,Jordan,165.50431160,true
Brianna,Valentine,235.78238950,true
Richard,White,36.57488333,
Steven,Paul,173.93360260,true
Jessica,Peck,246.07315050,true
Christopher,Hughes,81.73881827,
Nancy,Rodriguez,135.43700720,true
Stacy,Robles,248.11662170,true
Robert,Bray,259.01866540,true
Kelly,Schmitt,200.43315940,true
Charles,Butler,22.76132536,
Emily,Shaw,191.01073370,true
Anne,Dixon,8.54451083,
Joan,White,36.42722554,
Darren,Mcfarland,12.64993869,
Tammy,Lane,42.19079145,
Duane,Smith,29.21377500,
Carrie,Martinez,210.86251270,true
Jeffery,Hill,71.57620642,
Jessica,Clark,194.14986470,true
Linda,White,91.47223034,
Jake,Spencer,29.61951774,
Jeremy,Miller,82.20378236,
Alexandra,Blackwell,262.58741200,true
Brian,Best,226.18467250,true
Mary,Reynolds,144.54115780,true
Valerie,Armstrong,32.97859926,
Joseph,Gray,48.70703674,
Jennifer,Dominguez,105.82960560,true
Heather,Rodriguez,174.13017160,true
Curtis,Valdez,284.94052140,true
Joseph,Chan,50.86043963,
Jeffrey,Edwards,257.61296230,true
John,Schmidt,208.57244190,true
Roberto,Adams,240.03954230,true
Ian,Vargas,245.93282920,true
Breanna,Merritt,125.73772760,true
Sherry,Smith,178.38975880,true
Sara,Dominguez,276.54160110,true
Gabriel,Short,23.13299917,
Kathleen,Ali,259.68820320,true
Jessica,Bailey,19.44288818,
Patrick,Johns,141.12242890,true
Timothy,Massey,24.77935549,
Yolanda,White,66.96092477,
George,Long,88.49273112,
Danielle,Wilson,76.63159125,
Michele,Page,117.43453710,true
Benjamin,Smith,135.98811710,true
Michael,Farrell,78.80973808,
Richard,Gibson,80.96958367,
Stephanie,Chambers,144.38111420,true
Daniel,Rice,58.36426312,
Danielle,Stephens,226.29475220,true
Ashley,Chase,170.75641150,true
Carlos,Rangel,115.96879170,true
Lindsey,Castillo,283.99792940,true
Scott,Johnson,169.88899600,true
Sharon,Hicks,25.64804259,
Ashlee,Oconnell,100.24631970,true
Amy,Parker,235.07979320,true
John,Wright,172.91842880,true
Denise,Davis,271.20209340,true
Beth,Peck,288.89098140,true
Steve,Ellis,132.28320590,true
Stacey,Reed,153.85740150,true
Christine,Scott,238.13913490,true
Sarah,Rios,252.22140050,true
Crystal,Stout,110.55729520,true
Matthew,Lyons,113.12427110,true
Ann,Wolf,13.87551284,
Colleen,Davis,93.24937860,
Shannon,Miller,276.70104520,true
Yvonne,Kirk,97.43043610,
Daniel,Johnson,255.08828810,true
Alexander,Stewart,292.92482120,true
Linda,Gibson,45.63730201,
Brianna,Schaefer,12.33313059,
Gwendolyn,Lane,230.72409260,true
Andrew,Brewer,9.51419817,
Lisa,Hooper,177.92689290,true
Angela,Morris,139.92800170,true
Ashley,Montes,275.81780730,true
Margaret,Medina,296.27423300,true
Ian,Thomas,41.13374312,
Christopher,Smith,185.98320100,true
Victoria,Jones,236.59532520,true
Mark,Frederick,60.47333734,
Joshua,Atkinson,271.54879550,true
Russell,Coleman,67.75916189,
Michelle,Roberts,162.37743640,true
Dan,Reynolds,31.66978335,
Tim,Robinson,59.94453843,
Shawn,Sanders,104.78312490,true
Carol,White,230.22516740,true
Dawn,Clark,275.49872670,true
Francisco,Vasquez,227.79605330,true
Andre,West,93.02082068,
Cristian,Kelley,283.39447220,true
William,Brown,206.85035220,true
Ashley,Davidson,28.96089782,
Audrey,Wilson,257.92967020,true
Joseph,Long,235.13623950,true
John,Smith,154.92903930,true
Jeffrey,Turner,70.50339038,
John,Sloan,255.26366680,true
Linda,Evans,10.84653035,
Tammy,Brown,246.95765040,true
Jesse,Perry,226.77444670,true
Ricardo,Cruz,257.88571980,true
Mary,Stevens,25.42279909,
Wendy,Grimes,49.06849569,
Anthony,Howe,34.47203403,
Collin,Velazquez,216.59518850,true
Michael,Dudley,71.88919104,
Michelle,Guzman,231.53080530,true
Jessica,Smith,237.45426380,true
Kevin,Benitez,247.04551090,true
Amanda,Nichols,109.47112080,true
Michael,Hall,192.71764850,true
Marcus,Villarreal,197.78456670,true
Jessica,Fleming,138.48053280,true
Brenda,Long,123.22072410,true
Megan,Taylor,264.16836060,true
Keith,Avila,216.94893560,true
Kelly,Lopez,202.55650800,true
Natasha,Lee,265.47759060,true
Shane,Gonzales,113.05410470,true
Jill,Brown,148.61210800,true
Nicole,Jacobs,145.80241000,true
Tanya,Harris,138.06537590,true
Diane,Mcgee,179.30549190,true
Aaron,Salas,268.37140000,true
Angela,Humphrey,271.33774570,true
Teresa,Flynn,259.53273240,true
Patrick,Powell,227.54601560,true
David,Brock,209.17351180,true
James,Roach,190.42985450,true
Tanya,Le,245.96571540,true
Joshua,Martinez,175.35545680,true
Justin,Perez,119.01327260,true
Cristina,Martin,174.20252000,true
Steven,Campbell,163.91174300,true
John,Johnson,140.25424160,true
Jesse,Garcia,149.81631180,true
Kelly,Morales,187.60617670,true
Joseph,Nguyen,66.66516291,
Tabitha,Kim,113.34291210,true
Jonathan,Jones,86.63529940,
Sheri,Johnson,36.35694038,
Amy,Reeves,188.16525350,true
Allison,Guzman,192.20309650,true
Stephanie,Anderson,43.19319368,
Ronald,Hansen,136.78777700,true
Melissa,Riley,161.48313160,true
Dustin,Roy,66.17448229,
Madeline,Gibson,60.23694675,
Dawn,Mendoza,174.06659900,true
Blake,Davis,132.89797720,true
Julie,Bond,237.93349580,true
Joshua,Brown,223.02971020,true
Lori,Pacheco,125.00873160,true
Zachary,Young,193.12559270,true
Hector,Johnson,59.01136242,
Lindsey,Briggs,156.77561150,true
Sandra,Schmidt,0.10637949,
Jill,Garcia,160.24624150,true
Natasha,Sullivan,17.87476089,
Adam,Carter,30.03999986,
Rachel,Hill,236.27887440,true
George,Clark,282.64045730,true
Lindsey,Arias,9.49914159,
Mary,Gordon,177.99809050,true
Craig,Nelson,102.98945260,true
Jason,Jones,223.10428360,true
Emily,Case,111.11059880,true
Seth,Alvarez,120.90420600,true
Matthew,Hammond,281.31769960,true
Michelle,Davis,152.25276620,true
Carrie,Burnett,56.47105641,
Jose,Reyes,76.98537237,
Julia,Lucas,182.27694780,true
Corey,Russo,118.63760070,true
Thomas,Moore,258.18730520,true
Christine,Delacruz,191.93355430,true
Robert,Goodman,117.33221960,true
Zachary,Le,107.67554770,true
Michael,Carrillo,120.39460160,true
Rhonda,Anthony,264.64230040,true
Joseph,Hill,91.16593332,
Erin,Davis,91.48054781,
Lucas,Brown,146.26758250,true
Timothy,Manning,69.03512252,
James,Riley,130.07964350,true
Jennifer,Cook,269.36517650,true
Pamela,Baker,130.62053350,true
William,Garcia,24.30002574,
Donna,Lawson,290.72687560,true
Blake,Murphy,65.21908188,
Anthony,Mills,153.70835810,true
James,Taylor,135.54187570,true
Raymond,Fleming,85.27919685,
Scott,Rowe,285.04853520,true
Angela,Jones,44.40557573,
Lauren,Swanson,241.93563490,true
Martin,Kelly,182.18139030,true
Benjamin,Morgan,214.57734650,true
Cynthia,Conway,267.60315770,true
Eric,Phillips,176.80091510,true
Michael,Reynolds,162.62410310,true
John,Frank,152.89074650,true
Mark,Brennan,89.65663837,
Taylor,Delacruz,255.16263440,true
Jeremiah,Peters,237.54434690,true
Tony,Perry,9.75233687,
Daniel,Sanchez,271.22482170,true
Brandy,Anderson,184.52680560,true
Amy,Wagner,264.80231810,true
Nicole,Schmidt,156.02351210,true
Thomas,Williams,79.67165122,
Jose,Jacobs,249.37988440,true
Nathan,Gray,45.63688601,
Julia,Chapman,30.55269664,
Jonathan,Perez,73.80133007,
Gloria,Green,34.85231697,
Stephen,Greer,296.77531630,true
Joyce,Wells,236.88407470,true
Samantha,Olson,220.98455070,true
David,Stein,76.37628734,
Ryan,Marks,299.61166760,true
Robin,Vance,60.86128981,
Nichole,Delgado,28.86093060,
Raven,Ford,129.42196580,true
Kelly,Hunter,244.26304760,true
Andrew,Rubio,79.62027054,
Jessica,Hawkins,217.58448960,true
Judith,Cortez,245.66788730,true
Angela,Hunt,243.49757670,true
Bill,Braun,192.30069770,true
Denise,Harding,247.45298640,true
Marcus,Rodriguez,138.51790570,true
Sarah,Reed,225.83158190,true
Daniel,Grimes,214.12537650,true
Craig,Smith,13.58342035,
Alan,Thompson,50.83957001,
Brian,Rogers,17.18144360,
Jason,Hill,162.62522010,true
Stephanie,White,296.69311350,true
Natalie,Thomas,162.07689280,true
Kenneth,Butler,10.54461168,
Ariel,Morgan,92.28862922,
Miguel,Gutierrez,106.61438310,true
Samuel,Solomon,71.33336766,
Justin,Whitaker,102.58091930,true
Kelly,Munoz,48.68050944,
Katherine,Lawson,181.25921470,true
Catherine,Richards,31.12818362,
Kelly,Porter,201.28500470,true
Daniel,Perez,83.90139711,
Mark,Rodriguez,12.96990910,
Katrina,Miller,86.77967753,
Joseph,Riggs,25.38032230,
Raymond,Conner,111.07810740,true
Elizabeth,Young,154.10291710,true
Cory,Garcia,67.90349638,
Richard,Hall,290.46155710,true
Nicole,Adams,64.09135532,
Jennifer,Williams,37.62743508,
Steven,Turner,256.29787390,true
Janet,Meyer,0.98223598,
Anna,Torres,206.24734030,true
Lindsey,Gould,116.19341360,true
Jillian,White,160.43039670,true
Angela,Hill,32.89792509,
Michael,Jackson,176.73311290,true
Brandi,Campbell,156.49815090,true
Nancy,Aguilar,197.02555620,true
Lori,Fuller,7.52071342,
Gregory,Garcia,115.85403580,true
Ryan,Hood,219.12085280,true
April,Garza,26.85637850,
Caleb,Hayes,181.50856240,true
Frank,Villegas,267.10253820,true
John,Gutierrez,188.35956140,true
Corey,Wilson,170.74300340,true
Denise,Dominguez,265.66661010,true
Stacy,Curtis,218.35230440,true
Michael,Ramirez,97.49776824,
Holly,James,61.37812708,
Joy,Estrada,124.53719430,true
Kimberly,Brewer,168.67259540,true
Amber,Mcguire,28.93138042,
Cynthia,Vargas,58.89826014,
Daniel,Rowland,114.48582030,true
Christopher,Mcneil,95.43305927,
Ruben,Rodriguez,266.69425870,true
Alicia,Mccarty,206.31078500,true
Lisa,Johnson,58.36298332,
Paula,Liu,236.50064610,true
Timothy,Aguilar,251.53011350,true
Hunter,Gibson,66.66775811,
Heather,Baldwin,66.43203490,
William,Washington,274.32654620,true
Todd,Morris,214.60275980,true
Danielle,Herring,25.27314677,
Jennifer,Buck,16.62681662,
Ryan,Guzman,144.93270070,true
Zoe,Christian,101.05193350,true
Tanner,Flores,158.15802610,true
Lisa,Gilbert,162.50116080,true
Nichole,Martin,88.02502343,
Joseph,Owen,41.18066816,
Sandra,Dyer,156.29203240,true
Regina,Smith,132.38618140,true
Nicholas,Watson,279.15839230,true
Jonathan,Gomez,188.45229950,true
Amy,Smith,232.30395120,true
Shirley,Ruiz,146.20405680,true
Melissa,Wilson,28.18291742,
Victoria,Wood,216.22818030,true
Sean,Sharp,91.32036828,
Mandy,Richards,197.82651490,true
Jonathan,Cole,206.67180160,true
Bobby,Young,245.15342550,true
Julie,Short,204.84565680,true
Whitney,Camacho,163.96382340,true
Jillian,Knight,117.08724750,true
Shawn,Fox,99.06290632,
Anthony,Vang,297.28629350,true
Matthew,Taylor,251.04387210,true
Heather,Baird,166.28232170,true
Angela,Christensen,15.90310611,
Gary,Walker,252.97586550,true
Jeanette,Holland,255.42486820,true
Lisa,Hood,134.60611700,true
Julie,Smith,58.84046464,
Natasha,Griffith,175.91905010,true
Lee,Avila,26.98485914,
Ryan,Fisher,8.68115227,
Stephanie,Howe,257.04008340,true
Corey,Thompson,220.58753530,true
Penny,Higgins,189.08413460,true
Robert,Norton,6.03207706,
Jeffery,Hall,138.96607120,true
Kenneth,Kim,234.38643560,true
Andrew,Macias,95.70513175,
Nicole,Hicks,286.31380890,true
Megan,Sparks,116.34382030,true
Shane,Clark,54.33541063,
Keith,Hamilton,201.60174050,true
Danielle,Garcia,227.54215540,true
Lisa,Jackson,161.13738140,true
Jay,Johnson,204.31794130,true
Kelly,Boyle,221.58384700,true
Matthew,Parker,103.12586980,true
Elizabeth,Huffman,267.22114950,true
Jennifer,Ingram,132.96239170,true
Randall,Edwards,67.96952899,
Krystal,Green,142.43962790,true
Hayden,Simpson,192.45074700,true
Dale,Wells,244.25634170,true
Christina,Stone,33.47646201,
David,Davis,247.51709390,true
Cindy,Curtis,226.51549940,true
Danielle,Woodward,130.47295170,true
Jason,Griffin,262.73483280,true
Kathy,Reid,211.15335190,true
Jackson,Newman,40.80724757,
Wesley,Green,267.47125100,true
Miranda,Mata,241.17776670,true
Laura,Roman,136.89429610,true
James,Frederick,26.16919384,
Christopher,Lewis,62.63216266,
Regina,Jackson,198.17779690,true
Kristin,Vargas,52.04726637,
Andrew,Phillips,298.01076100,true
William,Johnson,261.66359290,true
Martin,Garza,68.25631199,
Alexander,Merritt,198.41835140,true
Glenn,Hernandez,158.51596390,true
Corey,Miller,46.54134755,
Mackenzie,Anderson,193.03885270,true
Brianna,Barnes,176.73575920,true
Kyle,Hunt,49.50501561,
Janet,Sharp,127.72210640,true
Austin,Alexander,292.10871490,true
Bethany,Roberts,135.09023100,true
Kelly,Sanders,179.40509860,true
Matthew,Jones,254.29989230,true
Tiffany,Sanchez,22.70727019,
Robert,Salas,67.21436910,
Cindy,Joseph,130.11066960,true
Joseph,Lang,99.20848409,
Christina,Barker,198.75903240,true
Donna,Juarez,209.28498840,true
Charles,Jackson,78.46490608,
Crystal,Sims,289.48532840,true
Mark,Larson,170.99787040,true
Robert,Owens,32.63835435,
Aaron,Juarez,97.98232198,
Jonathan,Chen,60.24870729,
Devon,James,90.55935804,
Michele,Koch,48.78554009,
Audrey,Johnson,191.96792370,true
Sarah,David,194.53633490,true
Jennifer,Whitaker,117.07060580,true
Scott,Mitchell,195.43884910,true
Natalie,Woods,278.70055290,true
Terry,Campbell,20.67760295,
William,Hall,143.46703360,true
Danielle,Hughes,111.55518080,true
Carmen,Barajas,221.91669560,true
Gina,Pena,254.88005660,true
Cynthia,Mccann,298.20034500,true
Deborah,Duran,122.06951840,true
Ashley,Grant,167.68059530,true
Edward,Kennedy,87.48664278,
Laura,Turner,273.64877720,true
Kathryn,Fox,242.31347880,true
Mason,Brown,107.82748010,true
Jacqueline,Lee,131.50294300,true
Whitney,Davis,299.67256330,true
Michael,Hurley,268.92254900,true
Carol,Brown,264.33436440,true
Gregory,Perez,19.29566030,
Angela,Johnson,159.21239910,true
Karen,Heath,50.24364820,
Michael,Daniels,162.53505510,true
Donald,Cooper,235.94706490,true
Joseph,Swanson,61.01125668,
Sonia,Lynch,240.12724300,true
Lawrence,Walsh,222.72712200,true
Michael,Morales,12.91816023,
Vernon,Hill,117.12789100,true
Andrew,Spencer,61.15522769,
Lee,Peterson,9.84599971,
Emily,Hall,111.25433330,true
Melissa,Sparks,71.53897106,
Julie,Hartman,104.88942550,true
Rebecca,Serrano,121.96539490,true
Anna,Moore,146.15251350,true
Natasha,Woods,79.83136758,
Samuel,Morrison,129.70000310,true
Heather,Wood,50.15016563,
Elizabeth,Barrera,173.24250250,true
Michael,Avila,31.40534535,
Justin,Lopez,192.76046710,true
Katherine,Hill,221.09275450,true
Joseph,Mathis,76.75672378,
Kristin,Hart,166.82197170,true
Travis,Brewer,198.66946270,true
Mary,Snyder,55.21222777,
Juan,Liu,61.31761876,
Sherry,Simpson,265.46914480,true
Lisa,Shaffer,127.06767680,true
Juan,Chapman,62.89708636,
Paul,York,107.99522360,true
Gina,Taylor,6.85840740,
Jacqueline,Ho,131.61365770,true
Nancy,Williams,72.15083553,
Brandon,Nixon,116.38695800,true
Mary,Adams,16.92855411,
Jonathan,Cooley,60.26683451,
Valerie,Acosta,209.09586630,true
Tyler,Rodriguez,167.55919260,true
Terry,Ali,76.15460351,
Nancy,Velasquez,172.12633080,true
John,Rose,207.38918330,true
Brian,Ramos,111.27291540,true
Michael,Knight,44.53358100,
Heather,Arroyo,199.17215420,true
John,Joseph,272.63383920,true
Lori,Larson,164.04855320,true
Lindsay,Lopez,244.64728770,true
David,Vazquez,280.12924120,true
Amber,Mathis,7.45194879,
Amy,Melendez,46.29349526,
Glenda,Chandler,245.24383690,true
Seth,Norman,288.40834830,true
Jessica,Knight,125.93192550,true
Paul,Price,80.54475527,
Todd,Carpenter,218.02575490,true
Kathryn,Greene,154.07778520,true
Nicholas,Meadows,104.66479460,true
Frank,Reid,195.62250420,true
Linda,Lynn,296.80533330,true
Michael,Johnson,212.01640720,true
Jessica,Chavez,24.86900919,
Kayla,Miller,267.40484160,true
Kristen,Ortiz,37.87241596,
Vincent,Kelley,180.39859530,true
Angela,Jackson,49.40375453,
Brenda,Patterson,9.49715166,
Tina,Moody,225.35257950,true
Terry,Greene,43.41006768,
Anthony,Mitchell,45.53522313,
Laura,Mason,234.03480890,true
Melissa,Burton,136.06748910,true
Christopher,Ramirez,216.28595540,true
Randy,Green,270.64402730,true
Michael,Ross,100.21948720,true
Elizabeth,Morris,295.11603070,true
Erica,Williams,7.35260963,
Grace,Phillips,103.86390020,true
Julie,Johnson,71.98208920,
